time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1766864103999726300,43.845726318359375,131.81036511808634,1.273055525789133,93.29027803442108,42.29081787218898,161.22036496549845,211.58183012428555,3.1474589269288655,3,-71.8044571505016,1.105669203768854
1766864104999718100,44.84571826171875,131.45025204494596,1.2799965578270884,87.35116037625262,42.29080695168974,160.86025189235806,196.38393216189897,3.1367117994203695,3,-71.8044667103739,1.1872615838617064
1766864105999711000,45.8457109375,131.58261155802757,1.0505685494473251,74.13826074160117,42.29080080073153,160.99261140543967,213.70094481990384,3.1657156633111345,3,-71.80448222481725,1.1481922701792515
1766864106999702500,46.84570263671875,131.85573502909392,1.279703545468036,67.72199541547452,42.29078333696037,161.26573487650603,207.45642200693055,3.307287322827888,3,-71.80449636041055,1.5311199613016337
1766864107999696100,47.84569604492187,131.99823273252696,1.2771747141593164,46.80843234946923,42.29076022219587,161.40823257993907,201.7083059026573,3.3862791224904987,3,-71.8045130036534,2.210845562956602
1766864108999687700,48.845687744140626,131.92535585723817,1.1742458210723234,36.18956922575633,42.29073982597951,161.33535570465028,208.70389427543898,3.382862517445423,3,-71.80453693647185,2.629127445922387
1766864109999680000,49.845679931640625,132.2145632877946,1.2781670427987581,46.75125068301495,42.290724375199,161.6245631352067,213.79912428580369,3.2986735109275305,3,-71.80455457890716,2.2152973875522513
1766864110999672800,50.8456728515625,132.39909514039755,1.2791034927070966,53.40798557470726,42.29071413317497,161.80909498780966,215.5049002568379,3.2502999542124624,3,-71.80456935111118,1.9406034074493947
1766864111999665200,51.8456650390625,131.3151148101315,0.7090203215891118,26.4399544152656,42.29069514020615,160.7251146575436,212.85054278107182,3.250299934767681,3.546240734460334,-71.80456616402397,1.8272739169717875
1766864112999657700,52.84565771484375,131.25389381777495,0.7208005439524169,26.274933526580543,42.290678130652616,160.66389366518706,216.26419604408156,3.180838808422396,3.5242946054117166,-71.8045860388891,2.168654915024813
1766864113999649800,53.84564990234375,131.23710523732007,0.7157002141221634,26.86704683544556,42.290669128194224,160.64710508473217,232.87412991360316,3.1259534609709325,3.502814167688603,-71.80461210383507,2.1540287588766036
1766864114999642400,54.84564233398437,131.50816974882036,0.7369409551915729,25.072918241909484,42.29066054815269,160.91816959623247,242.73040672953272,3.089519165927258,3.4396031091601262,-71.8046423366401,2.376063585427986
1766864115999634200,55.84563427734375,131.90265682339668,0.7384694170675264,19.871147295310745,42.29065844364182,161.3126566708088,255.16405951206227,3.049272045683897,3.3501697023225834,-71.80467818236747,2.9988850917349086
1766864116999627800,56.84562768554687,131.99574524816126,0.7152916212301891,12.61052949302734,42.29067524908584,161.40574509557337,278.9776970122121,3.043006986794951,3.30821566784151,-71.8047440066512,4.592303432127542
1766864117999619600,57.84561962890625,132.86695426609367,0.7167812143608496,9.501357775174839,42.290715349404906,162.27695411350578,295.0222887745458,3.0300145911507252,3.3556478521765754,-71.80481524391064,6.083662519448402
1766864118999612000,58.84561181640625,132.9755852604285,0.7342336364689441,7.901643533859632,42.29075220438753,162.3855851078406,297.3446490939408,3.0916590116976255,3.414598411918624,-71.80490557232598,7.51549711207896
1766864119999604200,59.845604248046875,133.1960172886029,0.7046006293080095,7.252877513354806,42.2907509001183,162.606017136015,294.994140625,6.075529265433526,3.3118448893464247,-71.80504328425815,8.991259118135119
1766864120999597600,60.84559765625,132.72377863153815,0.711080055090529,7.258739637523827,42.2907913155219,162.13377847895026,294.994140625,6.368102413663719,3.2965857254296025,-71.80516004938492,10.05299739041394
1766864121999588900,61.8455888671875,133.44977104943246,0.7038755879976271,7.254071308619057,42.290882964588164,162.85977089684457,297.3617643359338,2.54248138749987,3,-71.80524723465068,10.611708346471133
1766864122999581700,62.845581787109374,132.78265442606062,0.6976887012548787,7.2585789599702,42.29091951696166,162.19265427347273,295.12237605536643,2.5893536840267446,3.0022438510394562,-71.80536290734867,10.298783341916105
1766864123999573200,63.8455732421875,132.20446337480098,0.6983505400431744,7.2567044894288255,42.290950564629405,161.6144632222131,295.2433236388405,2.3492452693037023,3,-71.8054576620352,9.060068227051909
1766864124999566000,64.84556616210938,131.91226352471858,0.6961038164853538,7.447593857620131,42.290976372285634,161.3222633721307,294.7463419941451,3.019411510217753,3.48861142496102,-71.80553497629896,7.563177995203218
1766864125999558400,65.84555834960938,131.66809655353427,0.6976269682189064,10.230644823702688,42.29099302866029,161.07809640094638,294.5462955645429,3.056619219695721,3.5422487831440783,-71.8055867939538,5.515645395262091
